0.05453	1.52857E-4
0.06364	1.99451E-4
0.07343	2.56809E-4
0.0813	3.48734E-4
0.10231	4.89578E-4
0.11499	6.51688E-4
0.17274	0.00135
0.27877	0.00267
0.31214	0.00355
0.34427	0.00452
0.42837	0.00642
0.47964	0.00759
0.57474	0.00964
0.72328	0.013
0.98145	0.02017
2.04645	0.04109
3.08594	0.05186
4.31562	0.0547
6.01259	0.05362
10.2673	0.05362
17.33567 0.0573
28.50814 0.07378
47.77275 0.10358
80.05557 0.12901
135.16867 0.1575
226.50999 0.17753
298.23433 0.17753
